	Variable de la estacion MagyaCba La Cumbrecita 
 
Temp	Hume	Pto.Ro	Precipt	Vel.Vie	Raf.Vie	  Pres	Rad.Sol	Temp_S1	Temp_S2	Temp_S3	Hum_S1	Hum_S2	Hum_S3	Hum_Hoja
20.00 	 82.70 	 17.00	 0.00	 1.40	 3.60	 861.20	 0.00	 23.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 82.90 	 17.00	 0.00	 1.00	 1.20	 861.20	 0.00	 23.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 82.70 	 16.80	 0.00	 2.70	 4.90	 860.00	 0.00	 23.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 82.50 	 16.60	 0.00	 2.70	 6.10	 861.20	 0.00	 23.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 82.40 	 16.50	 0.00	 0.20	 2.10	 861.20	 0.00	 23.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 82.30 	 16.50	 0.00	 0.60	 0.60	 860.60	 0.00	 23.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 82.80 	 16.50	 0.00	 0.90	 2.30	 860.00	 0.00	 23.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 83.30 	 16.50	 0.00	 0.30	 1.50	 861.90	 0.00	 23.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 83.70 	 16.50	 0.00	 0.00	 0.00	 861.20	 0.00	 23.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 83.10 	 16.30	 0.00	 0.00	 0.00	 860.60	 0.00	 23.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 83.10 	 16.20	 0.00	 1.70	 3.10	 860.60	 0.00	 23.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 82.90 	 16.00	 0.00	 1.30	 1.30	 861.20	 0.00	 23.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 83.40 	 16.10	 0.00	 1.80	 1.80	 860.60	 0.00	 23.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 83.00 	 16.00	 0.00	 2.60	 4.20	 860.60	 0.00	 23.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 82.90 	 16.00	 0.00	 2.50	 4.20	 861.90	 0.00	 23.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 83.00 	 15.90	 0.00	 1.10	 3.00	 860.60	 0.00	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 82.90 	 15.90	 0.00	 0.30	 0.30	 861.20	 0.00	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 82.80 	 15.80	 0.00	 0.50	 2.60	 860.00	 0.00	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 83.20 	 15.80	 0.00	 1.60	 1.90	 861.20	 0.00	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 83.20 	 15.80	 0.20	 1.90	 3.90	 861.20	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 82.80 	 15.60	 0.00	 2.80	 6.10	 859.40	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 81.00 	 15.30	 0.00	 1.90	 5.20	 861.20	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 78.90 	 14.90	 0.00	 2.00	 3.50	 860.00	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 76.90 	 14.60	 0.00	 0.40	 1.10	 860.00	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 72.70 	 13.80	 0.00	 0.00	 1.00	 860.60	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 73.00 	 14.10	 0.00	 0.60	 3.70	 860.60	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 67.40 	 12.80	 0.00	 3.10	 4.50	 861.20	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 65.80 	 12.60	 0.00	 2.20	 5.00	 860.00	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 61.30 	 11.70	 0.00	 3.00	 5.40	 861.20	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 64.00 	 12.50	 0.00	 2.00	 3.80	 860.00	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 68.70 	 13.30	 0.00	 0.30	 2.00	 860.00	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 68.60 	 13.10	 0.00	 0.70	 3.20	 860.00	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 68.70 	 12.90	 0.00	 1.90	 1.90	 860.00	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 73.70 	 13.80	 0.00	 1.40	 2.20	 860.00	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 73.60 	 13.70	 0.00	 1.90	 4.60	 858.80	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 69.00 	 12.80	 0.00	 3.70	 6.80	 859.40	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 73.50 	 13.80	 0.00	 3.40	 5.80	 859.40	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 78.60 	 14.80	 0.00	 1.30	 7.20	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 80.30 	 15.10	 0.00	 2.70	 2.70	 858.10	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 79.80 	 15.00	 0.00	 1.60	 4.20	 858.10	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 79.10 	 14.90	 0.00	 1.60	 1.60	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 76.80 	 14.50	 0.00	 0.90	 3.40	 860.00	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 74.80 	 14.10	 0.00	 1.50	 1.50	 860.00	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 76.50 	 14.60	 0.00	 1.80	 3.10	 858.10	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 76.20 	 14.50	 0.00	 2.10	 3.20	 860.00	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 71.90 	 13.60	 0.00	 2.20	 3.20	 860.00	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 72.00 	 13.70	 0.00	 1.50	 3.00	 860.00	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 70.80 	 13.60	 0.00	 1.30	 1.30	 858.80	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 71.70 	 13.60	 0.00	 2.40	 2.40	 860.00	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 74.10 	 14.00	 0.00	 1.20	 1.20	 858.80	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 74.70 	 14.00	 0.00	 2.40	 3.80	 859.40	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 75.20 	 13.90	 0.00	 3.30	 7.60	 858.80	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 74.20 	 13.70	 0.00	 1.00	 3.10	 860.00	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 75.40 	 14.20	 0.00	 1.30	 1.90	 860.00	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 74.90 	 14.30	 0.00	 2.50	 3.10	 860.60	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 74.60 	 14.00	 0.00	 2.40	 4.10	 858.80	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 73.20 	 14.00	 0.00	 0.40	 1.20	 860.60	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 72.00 	 13.80	 0.00	 1.30	 6.10	 859.40	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 74.20 	 14.50	 0.00	 0.40	 2.60	 861.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 78.70 	 15.40	 0.00	 2.50	 2.50	 860.60	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 80.90 	 15.70	 0.20	 1.70	 5.30	 861.90	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 82.10 	 15.80	 0.40	 2.50	 2.50	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 82.90 	 15.70	 0.00	 2.60	 6.30	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 83.40 	 15.60	 0.00	 3.10	 3.10	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 83.20 	 15.40	 0.00	 3.70	 7.40	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 83.60 	 15.40	 0.00	 1.60	 4.90	 860.60	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 83.40 	 15.30	 0.00	 2.10	 7.50	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 83.70 	 15.40	 0.00	 1.10	 1.80	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 83.20 	 15.40	 0.00	 4.10	 4.10	 862.50	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 84.90 	 15.60	 0.00	 6.90	 7.50	 863.10	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 85.70 	 15.70	 0.00	 6.90	 12.70	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.30 	 15.80	 0.00	 4.40	 12.10	 861.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.30 	 15.80	 0.00	 2.10	 6.00	 861.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.50 	 15.80	 0.00	 2.40	 6.60	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.80 	 15.90	 0.00	 2.10	 3.00	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.80 	 15.90	 0.00	 2.90	 5.30	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.90 	 15.90	 0.00	 4.00	 8.10	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 87.00 	 15.90	 0.00	 2.40	 6.70	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 87.10 	 15.90	 0.00	 2.30	 6.10	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 87.10 	 15.90	 0.00	 2.50	 7.40	 862.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.90 	 15.90	 0.00	 2.00	 4.10	 861.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.80 	 15.90	 0.20	 2.30	 4.50	 863.80	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.70 	 15.80	 0.40	 3.70	 3.70	 863.10	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 86.60 	 15.80	 0.00	 2.10	 8.80	 861.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 85.70 	 15.80	 0.20	 3.70	 8.40	 861.90	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 85.30 	 15.70	 0.00	 0.90	 0.90	 861.90	 40.50	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 85.50 	 15.90	 0.20	 1.60	 3.40	 863.80	 52.10	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 83.10 	 15.40	 0.60	 4.90	 11.40	 861.90	 79.10	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 84.00 	 15.50	 0.20	 3.40	 10.70	 861.90	 108.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 84.70 	 15.70	 0.00	 0.50	 4.20	 861.90	 115.70	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 84.90 	 15.70	 0.00	 0.80	 0.80	 861.90	 117.70	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 85.80 	 16.00	 0.20	 2.60	 2.80	 861.20	 146.60	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 85.70 	 16.00	 0.00	 4.50	 9.30	 861.20	 175.50	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 85.00 	 15.80	 0.00	 2.40	 9.00	 861.20	 177.50	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 84.80 	 15.90	 0.00	 4.60	 5.30	 861.20	 185.20	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 85.20 	 15.90	 0.00	 7.70	 19.90	 860.00	 208.30	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 84.90 	 16.00	 0.00	 4.00	 12.50	 860.00	 243.10	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 82.40 	 15.70	 0.00	 2.50	 8.10	 860.60	 200.60	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 83.10 	 15.90	 0.00	 2.90	 5.70	 860.60	 121.50	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 83.20 	 16.00	 0.00	 0.10	 4.00	 860.60	 135.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 82.90 	 16.00	 0.00	 0.00	 0.00	 860.00	 90.70	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 81.40 	 15.90	 0.00	 0.00	 0.00	 860.60	 200.60	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 82.40 	 16.40	 0.00	 0.00	 0.00	 861.90	 312.50	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 79.80 	 16.00	 0.00	 0.00	 0.00	 859.40	 262.30	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 79.30 	 16.20	 0.00	 0.00	 0.00	 861.90	 326.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.30 	 77.50 	 16.20	 0.00	 0.00	 0.00	 862.50	 320.20	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.50 	 75.70 	 16.10	 0.00	 0.00	 0.00	 862.50	 289.40	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.80 	 76.20 	 16.50	 0.00	 0.00	 0.00	 860.00	 277.80	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.10 	 76.10 	 16.70	 0.00	 0.00	 0.00	 860.00	 237.30	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.00 	 76.60 	 16.70	 0.00	 0.00	 0.00	 861.20	 221.80	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.00 	 75.60 	 16.50	 0.00	 0.00	 0.00	 860.00	 167.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.00 	 75.80 	 16.60	 0.00	 0.00	 0.00	 860.60	 256.60	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.00 	 76.70 	 16.80	 0.00	 0.50	 6.40	 860.60	 277.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.90 	 77.30 	 16.80	 0.00	 2.40	 8.50	 860.60	 279.70	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.70 	 78.70 	 16.90	 0.00	 4.90	 8.70	 858.80	 223.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.60 	 79.60 	 16.90	 0.00	 3.90	 8.30	 860.00	 185.20	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.40 	 80.70 	 17.00	 0.00	 3.80	 7.20	 860.60	 181.30	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.30 	 81.00 	 16.90	 0.00	 4.70	 11.60	 860.60	 150.50	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 82.00 	 16.80	 0.00	 4.90	 8.80	 860.00	 129.20	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 83.20 	 17.10	 0.00	 3.90	 7.60	 859.40	 117.70	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 83.60 	 16.90	 0.00	 5.20	 12.30	 860.00	 57.90	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 83.90 	 16.90	 0.00	 4.70	 6.10	 858.10	 81.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 84.50 	 16.90	 0.00	 5.00	 10.30	 861.20	 90.70	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 84.30 	 17.00	 0.00	 4.80	 12.00	 859.40	 127.30	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 84.40 	 17.00	 0.00	 4.10	 8.20	 862.50	 63.70	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 84.50 	 16.90	 0.00	 2.30	 5.60	 861.20	 48.20	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 84.60 	 16.90	 0.00	 2.50	 2.50	 860.00	 42.40	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 84.80 	 16.90	 0.00	 2.90	 5.30	 861.20	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 85.60 	 16.80	 0.00	 4.00	 6.40	 860.60	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 85.90 	 16.70	 0.00	 4.00	 7.30	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 86.10 	 16.60	 0.00	 3.10	 5.90	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 86.20 	 16.60	 0.00	 2.80	 5.10	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 86.40 	 16.60	 0.00	 1.00	 3.50	 858.80	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 86.70 	 16.60	 0.00	 1.00	 2.80	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 86.70 	 16.50	 0.00	 0.20	 0.80	 858.10	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 86.80 	 16.60	 0.00	 1.10	 2.00	 858.10	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 86.80 	 16.50	 0.00	 0.80	 1.70	 860.00	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 86.80 	 16.40	 0.00	 0.50	 1.50	 859.40	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 86.80 	 16.40	 0.00	 1.10	 1.10	 859.40	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 86.70 	 16.20	 0.00	 1.30	 2.10	 860.60	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 86.40 	 16.20	 0.00	 2.00	 3.30	 860.60	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 85.40 	 15.90	 0.00	 0.60	 1.10	 860.60	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 85.10 	 15.90	 0.00	 2.20	 2.20	 861.90	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 84.40 	 15.80	 0.00	 1.90	 2.40	 860.00	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 82.70 	 15.50	 0.00	 1.70	 3.10	 860.60	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 84.10 	 15.80	 0.00	 0.70	 0.70	 861.20	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 83.70 	 15.50	 0.00	 1.00	 1.00	 861.90	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 84.40 	 15.40	 0.00	 1.30	 2.50	 861.90	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 84.00 	 15.30	 0.00	 1.40	 1.40	 860.60	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 83.80 	 15.20	 0.00	 1.10	 2.70	 860.60	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 81.80 	 14.60	 0.00	 2.90	 5.80	 860.00	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 77.10 	 13.80	 0.00	 2.00	 3.40	 861.20	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 72.60 	 13.20	 0.00	 2.00	 5.60	 861.20	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 72.00 	 13.30	 0.00	 1.40	 5.50	 861.20	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 68.20 	 12.50	 0.00	 2.50	 4.00	 861.90	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 66.50 	 12.30	 0.00	 6.20	 6.80	 860.00	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 66.30 	 12.30	 0.00	 3.00	 6.50	 860.00	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 65.30 	 12.00	 0.00	 1.70	 2.90	 861.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 66.20 	 12.20	 0.00	 1.70	 3.10	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 69.80 	 12.70	 0.00	 3.50	 5.80	 860.60	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 70.20 	 12.70	 0.00	 2.60	 4.10	 860.60	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 69.60 	 12.60	 0.00	 4.90	 14.70	 861.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 69.70 	 12.50	 0.00	 4.60	 14.40	 860.60	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 70.30 	 12.50	 0.00	 2.60	 5.40	 861.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 71.00 	 12.60	 0.00	 1.90	 5.40	 861.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 67.90 	 11.90	 0.00	 3.00	 5.10	 860.60	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 67.10 	 11.90	 0.00	 2.70	 5.60	 860.00	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 69.10 	 12.30	 0.00	 2.50	 2.50	 861.20	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 67.20 	 11.70	 0.00	 2.10	 4.20	 861.20	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 69.10 	 12.20	 0.00	 1.40	 4.60	 860.60	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 67.70 	 11.80	 0.00	 0.90	 2.40	 860.60	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 68.40 	 12.00	 0.00	 1.50	 4.20	 861.20	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 68.40 	 11.90	 0.00	 1.00	 1.00	 860.60	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 69.20 	 12.20	 0.00	 1.90	 5.20	 858.80	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 70.60 	 12.40	 0.00	 2.50	 6.00	 860.60	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 71.90 	 12.80	 0.00	 2.70	 2.70	 860.60	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 71.20 	 13.10	 0.00	 5.40	 10.20	 859.40	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 70.70 	 13.20	 0.00	 4.20	 11.40	 860.00	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.70 	 71.10 	 13.40	 0.00	 4.20	 8.40	 860.00	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 71.50 	 13.50	 0.00	 3.10	 4.90	 860.00	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 69.90 	 13.30	 0.00	 5.90	 13.70	 858.80	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 69.80 	 13.40	 0.00	 4.30	 11.60	 859.40	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
